Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
toucher,0.617,8743.682,3.888,10244,16.287
toucher,0.582,8748.879,3.887,10284,16.280
toucher,0.593,8754.085,3.901,10299,16.274
toucher,0.609,8759.206,3.835,10252,16.269
toucher,0.587,8764.335,3.824,10266,16.262
toucher,0.632,8769.584,3.878,10282,16.256
toucher,0.588,8774.656,3.792,10268,16.251
toucher,0.587,8779.796,3.821,10294,16.245
toucher,0.594,8785.030,3.900,10261,16.243
toucher,0.600,8790.249,3.896,10296,16.242
toucher,0.602,8795.335,3.827,10275,16.239
toucher,0.606,8800.459,3.809,10260,16.234
toucher,0.622,8805.623,3.806,10260,16.233
toucher,0.627,8811.150,3.826,10258,16.232
toucher,0.590,8816.354,3.851,10278,16.228
toucher,0.627,8821.444,3.788,10279,16.224
toucher,0.600,8826.621,3.860,10283,16.224
toucher,0.578,8831.665,3.765,10268,16.224
toucher,0.605,8836.789,3.815,10301,16.224
toucher,0.596,8842.019,3.917,10294,16.225
toucher,0.599,8847.129,3.782,10243,16.223
toucher,0.590,8852.242,3.808,10286,16.218
toucher,0.582,8857.312,3.785,10275,16.216
toucher,0.610,8862.559,3.916,10291,16.215
toucher,0.592,8867.578,3.754,10278,16.211
toucher,0.597,8872.798,3.886,10243,16.205
toucher,0.640,8877.940,3.785,10243,16.204
toucher,0.586,8883.111,3.852,10281,16.199
toucher,0.613,8888.205,3.795,10278,16.195
toucher,0.581,8893.332,3.829,10300,16.193
toucher,0.609,8898.548,3.888,10269,16.192
toucher,0.582,8903.673,3.831,10271,16.183
toucher,0.617,8908.947,3.922,10301,16.177
toucher,0.599,8914.091,3.833,10283,16.172
toucher,0.590,8919.135,3.783,10271,16.170
toucher,0.583,8924.185,3.759,10269,16.174
toucher,0.591,8930.052,4.424,10243,16.173
toucher,0.581,8935.216,3.867,10277,16.167
toucher,0.600,8940.407,3.900,10241,16.162
toucher,0.586,8945.553,3.831,10283,16.158
toucher,0.577,8950.713,3.859,10248,16.152
toucher,0.578,8955.819,3.821,10269,16.147
toucher,0.578,8960.949,3.842,10255,16.140
toucher,0.587,8966.120,3.839,10259,16.137
toucher,0.600,8971.321,3.846,10252,16.130
toucher,0.591,8976.439,3.844,10253,16.123
toucher,0.582,8981.573,3.856,10305,16.120
toucher,0.592,8986.702,3.817,10288,16.116
toucher,0.605,8991.903,3.861,10256,16.117
toucher,0.631,8997.076,3.816,10290,16.113
toucher,0.585,9002.374,3.960,10260,16.106
toucher,0.607,9007.541,3.840,10256,16.098
toucher,0.585,9012.607,3.788,10259,16.092
toucher,0.589,9017.814,3.885,10290,16.087
toucher,0.585,9023.078,3.951,10273,16.082
toucher,0.592,9028.158,3.799,10244,16.078
toucher,0.613,9033.371,3.840,10262,16.073
toucher,0.591,9038.521,3.849,10247,16.065
toucher,0.602,9043.840,3.981,10264,16.061
toucher,0.577,9048.870,3.769,10262,16.057
toucher,0.580,9053.987,3.824,10250,16.051
toucher,0.590,9059.114,3.817,10257,16.047
toucher,0.603,9064.329,3.895,10289,16.046
toucher,0.613,9069.434,3.790,10244,16.039
toucher,0.587,9074.514,3.796,10274,16.041
toucher,0.582,9079.673,3.864,10284,16.037
toucher,0.583,9084.769,3.818,10264,16.039
toucher,0.625,9090.188,4.027,10288,16.034
toucher,0.602,9095.399,3.879,10269,16.031
toucher,0.607,9100.515,3.820,10276,16.022
toucher,0.616,9105.736,3.878,10272,16.017
toucher,0.588,9111.544,3.857,10258,16.011
toucher,0.602,9116.641,3.786,10274,16.009
toucher,0.621,9121.733,3.809,10283,16.012
toucher,0.609,9126.897,3.833,10290,16.007
toucher,0.643,9132.145,3.886,10300,16.008
toucher,0.617,9137.249,3.789,10350,16.004
toucher,0.656,9142.443,3.835,10258,15.998
toucher,0.671,9147.688,3.842,10264,15.990
toucher,0.606,9152.922,3.909,10303,15.989
toucher,0.602,9158.050,3.829,10251,15.982
toucher,0.589,9163.214,3.872,10304,15.976
toucher,0.598,9168.379,3.844,10242,15.968
toucher,0.610,9173.594,3.883,10255,15.960
toucher,0.584,9178.706,3.830,10282,15.958
toucher,0.591,9183.865,3.846,10258,15.957
toucher,0.594,9189.062,3.859,10302,15.953
toucher,0.587,9194.180,3.842,10260,15.945
toucher,0.625,9199.365,3.856,10288,15.945
toucher,0.609,9204.540,3.847,10249,15.943
toucher,0.591,9209.636,3.817,10282,15.938
toucher,0.588,9214.741,3.811,10258,15.938
toucher,0.599,9219.891,3.849,10278,15.935
toucher,0.601,9225.052,3.806,10293,15.932
toucher,0.603,9230.264,3.911,10260,15.929
toucher,0.592,9235.322,3.762,10286,15.928
toucher,0.587,9240.423,3.815,10304,15.927
toucher,0.586,9245.660,3.901,10307,15.925
toucher,0.600,9250.816,3.843,10252,15.918
toucher,0.605,9255.941,3.836,10363,15.914
toucher,0.627,9261.070,3.797,10304,15.913
toucher,0.578,9266.198,3.883,10288,15.909
toucher,0.589,9271.327,3.832,10244,15.908
toucher,0.615,9276.551,3.910,10305,15.904
toucher,0.624,9281.794,3.860,10296,15.894
toucher,0.577,9286.925,3.840,10273,15.885
toucher,0.602,9292.182,3.920,10264,15.878
toucher,0.582,9297.414,3.912,10246,15.866
toucher,0.581,9302.530,3.850,10255,15.856
toucher,0.590,9307.768,3.921,10259,15.848
toucher,0.587,9312.991,3.898,10259,15.838
toucher,0.593,9318.058,3.790,10266,15.835
toucher,0.623,9323.265,3.871,10268,15.829
toucher,0.607,9328.422,3.844,10283,15.820
toucher,0.586,9333.599,3.862,10257,15.815
toucher,0.598,9338.864,3.947,10280,15.802
toucher,0.591,9344.162,3.977,10298,15.790
toucher,0.603,9349.428,3.906,10263,15.780
toucher,0.585,9354.541,3.802,10269,15.774
toucher,0.624,9359.741,3.863,10282,15.769
toucher,0.610,9364.905,3.836,10276,15.764
toucher,0.604,9370.169,3.866,10268,15.755
toucher,0.593,9375.220,3.774,10267,15.755
toucher,0.601,9380.437,3.875,10242,15.751
toucher,0.662,9385.812,3.985,10297,15.741
toucher,0.587,9391.133,3.838,10252,15.734
toucher,0.616,9396.354,3.891,10303,15.729
toucher,0.596,9401.518,3.843,10248,15.722
toucher,0.581,9406.654,3.833,10255,15.719
toucher,0.647,9411.770,3.785,10244,15.721
toucher,0.597,9417.353,3.895,10367,15.716
toucher,0.612,9422.497,3.815,10241,15.712
toucher,0.602,9427.663,3.837,10268,15.712
toucher,0.590,9432.830,3.826,10268,15.708
toucher,0.594,9437.923,3.798,10299,15.706
toucher,0.606,9443.117,3.872,10302,15.707
toucher,0.585,9448.145,3.780,10260,15.706
toucher,0.612,9453.277,3.841,10256,15.703
toucher,0.599,9458.425,3.861,10252,15.699
toucher,0.608,9463.589,3.838,10266,15.696
toucher,0.585,9468.776,3.866,10268,15.690
toucher,0.584,9473.938,3.846,10268,15.686
toucher,0.609,9479.110,3.858,10241,15.678
toucher,0.597,9484.331,3.933,10278,15.672
toucher,0.588,9489.528,3.874,10289,15.666
toucher,0.593,9494.672,3.819,10257,15.660
toucher,0.599,9499.851,3.842,10354,15.654
toucher,0.581,9505.130,3.962,10277,15.648
toucher,0.620,9510.295,3.828,10289,15.646
toucher,0.609,9515.462,3.850,10284,15.638
toucher,0.613,9520.594,3.832,10242,15.632
toucher,0.599,9525.795,3.874,10257,15.625
toucher,0.583,9530.896,3.819,10258,15.624
toucher,0.581,9536.108,3.895,10290,15.618
toucher,0.581,9541.277,3.868,10290,15.612
toucher,0.597,9546.459,3.861,10362,15.606
toucher,0.585,9551.576,3.819,10249,15.600
toucher,0.589,9556.758,3.893,10355,15.597
toucher,0.583,9561.884,3.861,10264,15.598
toucher,0.590,9567.045,3.891,10302,15.593
toucher,0.621,9572.233,3.865,10282,15.585
toucher,0.586,9577.438,3.888,10241,15.577
toucher,0.609,9582.656,3.873,10269,15.568
toucher,0.634,9587.979,3.957,10369,15.562
toucher,0.588,9593.104,3.857,10294,15.556
toucher,0.585,9598.223,3.816,10266,15.551
toucher,0.581,9603.511,3.985,10242,15.542
toucher,0.580,9608.695,3.880,10267,15.534
toucher,0.600,9613.818,3.796,10256,15.529
toucher,0.598,9618.984,3.842,10289,15.525
toucher,0.576,9624.160,3.852,10283,15.525
toucher,0.602,9629.255,3.805,10295,15.523
toucher,0.591,9634.454,3.865,10251,15.523
toucher,0.598,9639.608,3.843,10261,15.519
toucher,0.590,9644.879,3.959,10270,15.514
toucher,0.596,9650.006,3.817,10253,15.509
toucher,0.671,9655.236,3.841,10306,15.504
toucher,0.605,9660.446,3.883,10254,15.497
toucher,0.592,9665.544,3.816,10303,15.493
toucher,0.609,9670.669,3.819,10281,15.492
toucher,0.618,9675.675,3.755,10301,15.494
toucher,0.593,9680.714,3.761,10334,15.497
toucher,0.658,9686.136,4.019,10316,15.497
toucher,0.587,9691.283,3.832,10311,15.495
toucher,0.601,9696.424,3.819,10267,15.492
toucher,0.608,9701.562,3.840,10258,15.489
toucher,0.581,9706.677,3.830,10262,15.484
toucher,0.588,9711.799,3.832,10242,15.483
toucher,0.616,9717.451,3.943,10294,15.476
toucher,0.592,9722.594,3.840,10292,15.472
toucher,0.636,9727.765,3.802,10341,15.465
toucher,0.601,9733.036,3.938,10288,15.461
toucher,0.642,9738.189,3.810,10268,15.459
toucher,0.597,9743.360,3.866,10275,15.458
toucher,0.598,9748.532,3.842,10256,15.456
toucher,0.588,9753.574,3.764,10248,15.452
toucher,0.590,9758.762,3.872,10253,15.448
toucher,0.628,9764.003,3.889,10353,15.444
toucher,0.580,9769.155,3.869,10263,15.434
toucher,0.594,9774.479,3.990,10256,15.426
toucher,0.631,9779.578,3.804,10248,15.421
toucher,0.588,9784.818,3.863,10274,15.416
toucher,0.581,9789.897,3.803,10246,15.411
toucher,0.602,9795.127,3.901,10258,15.405
toucher,0.582,9800.303,3.853,10271,15.399
toucher,0.605,9805.507,3.853,10289,15.397
toucher,0.606,9810.608,3.811,10277,15.394
toucher,0.598,9815.744,3.826,10248,15.390
toucher,0.588,9820.870,3.848,10254,15.391
toucher,0.584,9826.096,3.923,10251,15.384
toucher,0.591,9831.242,3.840,10262,15.383
toucher,0.591,9836.420,3.865,10292,15.379
toucher,0.593,9841.692,3.886,10276,15.373
toucher,0.613,9846.928,3.887,10265,15.371
toucher,0.587,9851.977,3.769,10301,15.371
toucher,0.598,9857.112,3.820,10245,15.367
toucher,0.600,9862.204,3.789,10287,15.363
toucher,0.604,9867.298,3.805,10285,15.361
toucher,0.590,9872.575,3.947,10325,15.360
toucher,0.580,9877.715,3.827,10282,15.355
toucher,0.578,9882.843,3.846,10310,15.351
toucher,0.618,9888.021,3.861,10261,15.345
toucher,0.589,9893.232,3.870,10250,15.336
toucher,0.578,9898.417,3.880,10270,15.336
toucher,0.600,9903.548,3.821,10291,15.332
toucher,0.583,9908.708,3.856,10264,15.329
toucher,0.604,9913.818,3.769,10263,15.327
toucher,0.581,9919.017,3.896,10291,15.324
toucher,0.582,9924.031,3.773,10295,15.323
toucher,0.603,9929.204,3.859,10286,15.320
toucher,0.579,9934.319,3.810,10259,15.319
toucher,0.573,9939.526,3.905,10299,15.316
toucher,0.626,9944.678,3.835,10337,15.316
toucher,0.574,9949.692,3.745,10258,15.316
toucher,0.581,9954.876,3.886,10301,15.318
toucher,0.583,9959.925,3.812,10293,15.317
toucher,0.579,9965.124,3.876,10257,15.316
toucher,0.589,9969.996,3.731,10245,15.316
toucher,0.584,9974.852,3.723,10305,15.317
toucher,0.572,9979.889,3.771,10248,15.319
toucher,0.587,9985.111,3.869,10281,15.321
toucher,0.600,9990.466,3.989,10259,15.318
toucher,0.593,9995.609,3.871,10261,15.311
toucher,0.579,10000.770,3.847,10242,15.307
toucher,0.612,10005.931,3.843,10259,15.303
toucher,0.584,10011.033,3.829,10296,15.301
toucher,0.574,10016.468,3.827,10276,15.303
toucher,0.590,10021.570,3.804,10296,15.300
toucher,0.588,10026.777,3.894,10262,15.298
toucher,0.602,10031.959,3.891,10281,15.291
toucher,0.638,10037.142,3.828,10257,15.287
toucher,0.632,10042.302,3.832,10294,15.284
toucher,0.583,10047.378,3.793,10290,15.281
toucher,0.606,10052.635,3.906,10249,15.277
toucher,0.588,10057.796,3.855,10299,15.274
toucher,0.579,10063.039,3.913,10323,15.266
toucher,0.577,10068.235,3.919,10299,15.258
toucher,0.610,10073.399,3.837,10252,15.251
toucher,0.604,10078.737,3.880,10321,15.247
toucher,0.586,10083.793,3.792,10297,15.246
toucher,0.585,10089.031,3.911,10305,15.246
toucher,0.582,10094.067,3.780,10250,15.245
toucher,0.577,10099.148,3.784,10274,15.248
toucher,0.574,10104.254,3.843,10243,15.244
toucher,0.579,10109.360,3.827,10283,15.242
toucher,0.597,10114.552,3.861,10302,15.241
toucher,0.622,10119.729,3.840,10296,15.235
toucher,0.603,10124.914,3.846,10327,15.235
toucher,0.599,10130.092,3.862,10242,15.231
toucher,0.595,10135.232,3.842,10264,15.226
toucher,0.586,10140.330,3.851,10265,15.219
toucher,0.598,10145.574,3.931,10249,15.214
toucher,0.573,10150.765,3.878,10305,15.208
toucher,0.612,10155.999,3.896,10261,15.203
toucher,0.607,10161.236,3.882,10289,15.197
toucher,0.593,10166.342,3.785,10256,15.195
toucher,0.580,10171.453,3.829,10265,15.192
toucher,0.584,10176.505,3.796,10293,15.191
toucher,0.594,10181.645,3.845,10259,15.191
toucher,0.595,10186.747,3.811,10244,15.190
toucher,0.606,10191.933,3.907,10283,15.185
toucher,0.589,10197.143,3.887,10242,15.182
toucher,0.588,10202.350,3.900,10348,15.176
toucher,0.584,10207.518,3.852,10251,15.171
toucher,0.584,10212.635,3.867,10248,15.166
toucher,0.588,10217.762,3.848,10290,15.166
toucher,0.636,10222.951,3.820,10257,15.161
toucher,0.573,10228.141,3.881,10260,15.155
toucher,0.581,10233.242,3.785,10270,15.153
toucher,0.611,10238.354,3.820,10257,15.154
toucher,0.593,10243.566,3.872,10307,15.151
toucher,0.591,10248.704,3.865,10287,15.150
toucher,0.595,10253.838,3.816,10285,15.148
toucher,0.631,10259.000,3.808,10298,15.145
toucher,0.583,10264.124,3.805,10297,15.144
toucher,0.584,10269.224,3.789,10251,15.143
toucher,0.593,10274.434,3.895,10257,15.143
toucher,0.585,10279.557,3.814,10301,15.142
toucher,0.582,10284.723,3.898,10300,15.138
toucher,0.626,10290.114,3.968,10242,15.134
toucher,0.601,10295.303,3.850,10259,15.127
toucher,0.604,10300.642,4.002,10268,15.123
toucher,0.656,10305.833,3.823,10303,15.119
toucher,0.594,10311.014,3.880,10352,15.111
toucher,0.618,10316.531,3.885,10249,15.106
toucher,0.618,10321.716,3.869,10294,15.105
toucher,0.611,10326.887,3.848,10303,15.101
toucher,0.592,10332.068,3.882,10273,15.097
toucher,0.580,10337.256,3.883,10271,15.092
toucher,0.589,10342.457,3.875,10280,15.088
toucher,0.586,10347.600,3.848,10255,15.082
toucher,0.580,10352.825,3.888,10242,15.076
toucher,0.612,10357.974,3.845,10248,15.068
toucher,0.593,10363.290,3.983,10255,15.064
toucher,0.587,10368.436,3.846,10266,15.058
toucher,0.618,10373.683,3.901,10273,15.053
toucher,0.600,10378.922,3.910,10242,15.045
toucher,0.589,10384.062,3.860,10245,15.041
toucher,0.597,10389.230,3.845,10260,15.035
toucher,0.591,10394.522,3.992,10287,15.029
toucher,0.588,10399.642,3.814,10287,15.025
toucher,0.590,10404.791,3.838,10254,15.020
toucher,0.597,10410.053,3.934,10285,15.016
toucher,0.585,10415.212,3.846,10290,15.009
toucher,0.580,10420.396,3.869,10249,15.006
toucher,0.605,10425.598,3.880,10280,15.001
toucher,0.607,10430.826,3.891,10274,14.995
toucher,0.618,10435.947,3.774,10301,14.993
toucher,0.655,10441.300,3.977,10329,14.991
toucher,0.619,10446.477,3.869,10247,14.985
toucher,0.587,10451.598,3.822,10244,14.982
toucher,0.591,10456.759,3.862,10344,14.979
toucher,0.639,10462.118,3.975,10352,14.975
toucher,0.588,10467.231,3.835,10285,14.970
toucher,0.630,10472.466,3.908,10294,14.968
toucher,0.602,10477.568,3.805,10277,14.967
toucher,0.592,10482.648,3.770,10250,14.966
toucher,0.598,10487.801,3.825,10254,14.968
toucher,0.588,10493.033,3.901,10274,14.965
toucher,0.613,10498.275,3.913,10305,14.962
toucher,0.647,10503.571,3.961,10355,14.959
toucher,0.596,10508.866,3.984,10305,14.955
toucher,0.670,10514.242,3.974,10302,14.952
toucher,0.630,10519.480,3.846,10296,14.948
toucher,0.595,10524.700,3.888,10289,14.944
toucher,0.620,10529.896,3.867,10273,14.941
toucher,0.602,10535.052,3.831,10282,14.940
toucher,0.588,10540.161,3.822,10323,14.938
toucher,0.588,10545.354,3.897,10276,14.936
toucher,0.597,10550.575,3.885,10255,14.933
toucher,0.598,10555.751,3.841,10291,14.932
toucher,0.589,10560.827,3.775,10259,14.929
toucher,0.593,10566.006,3.873,10297,14.928
toucher,0.606,10571.058,3.759,10252,14.926
toucher,0.590,10576.115,3.787,10255,14.928
toucher,0.599,10581.360,3.907,10285,14.927
toucher,0.637,10586.565,3.859,10246,14.924
toucher,0.601,10591.674,3.792,10253,14.926
toucher,0.631,10596.823,3.813,10245,14.924
toucher,0.601,10602.049,3.908,10289,14.923
toucher,0.593,10607.140,3.791,10266,14.925
toucher,0.627,10612.304,3.861,10338,14.923
toucher,0.584,10617.498,3.890,10295,14.920
toucher,0.657,10623.048,3.825,10359,14.920
toucher,0.623,10628.194,3.806,10283,14.919
toucher,0.599,10633.275,3.780,10297,14.917
toucher,0.630,10638.690,4.015,10270,14.911
toucher,0.604,10643.743,3.779,10250,14.911
toucher,0.618,10648.727,3.727,10266,14.912
toucher,0.589,10653.860,3.819,10284,14.911
toucher,0.593,10659.008,3.846,10334,14.910
toucher,0.590,10664.171,3.847,10337,14.908
toucher,0.597,10669.389,3.895,10351,14.907
toucher,0.599,10674.430,3.783,10252,14.908
toucher,0.596,10679.469,3.735,10247,14.909
toucher,0.620,10684.629,3.804,10276,14.909
toucher,0.584,10689.633,3.819,10295,14.910
toucher,0.614,10694.785,3.806,10284,14.912
toucher,0.586,10700.006,3.898,10257,14.907
toucher,0.595,10705.188,3.844,10245,14.901
toucher,0.591,10710.336,3.846,10297,14.899
toucher,0.596,10715.530,3.862,10282,14.898
toucher,0.613,10720.705,3.852,10251,14.893
toucher,0.592,10725.817,3.840,10280,14.892
toucher,0.595,10730.950,3.813,10283,14.891
toucher,0.624,10736.153,3.842,10260,14.890
toucher,0.591,10741.278,3.834,10290,14.887
toucher,0.594,10746.390,3.799,10289,14.888
toucher,0.609,10751.540,3.813,10281,14.887
toucher,0.575,10756.734,3.894,10292,14.885
toucher,0.584,10761.837,3.834,10292,14.883
toucher,0.630,10766.990,3.807,10254,14.881
toucher,0.586,10772.224,3.910,10276,14.879
toucher,0.587,10777.295,3.803,10251,14.880
toucher,0.625,10782.460,3.847,10249,14.875
toucher,0.593,10787.649,3.879,10348,14.874
toucher,0.618,10792.853,3.853,10250,14.870
toucher,0.631,10798.033,3.852,10300,14.870
toucher,0.582,10803.110,3.762,10259,14.870
toucher,0.584,10808.225,3.835,10254,14.869
toucher,0.584,10813.308,3.793,10292,14.871
toucher,0.580,10818.385,3.801,10248,14.868
toucher,0.586,10823.550,3.857,10252,14.867
toucher,0.582,10828.698,3.823,10307,14.865
toucher,0.582,10833.878,3.897,10283,14.864
toucher,0.583,10839.056,3.871,10297,14.861
toucher,0.615,10844.267,3.860,10305,14.860
toucher,0.603,10849.382,3.786,10294,14.861
toucher,0.588,10854.387,3.757,10252,14.861
toucher,0.593,10859.525,3.837,10360,14.863
toucher,0.576,10864.610,3.786,10304,14.862
toucher,0.587,10869.661,3.790,10258,14.863
toucher,0.600,10874.871,3.891,10271,14.859
toucher,0.603,10880.035,3.851,10263,14.854
toucher,0.615,10885.274,3.876,10328,14.852
toucher,0.593,10890.623,3.992,10333,14.847
toucher,0.607,10895.892,3.943,10294,14.844
toucher,0.604,10901.072,3.827,10253,14.842
toucher,0.591,10906.244,3.891,10265,14.838
toucher,0.596,10911.444,3.909,10292,14.831
toucher,0.608,10916.676,3.911,10265,14.824
toucher,0.598,10922.215,3.845,10242,14.821
toucher,0.605,10927.507,3.918,10281,14.814
toucher,0.588,10932.646,3.852,10288,14.810
toucher,0.588,10937.812,3.841,10248,14.808
toucher,0.594,10942.944,3.847,10295,14.802
toucher,0.637,10948.140,3.846,10290,14.798
toucher,0.617,10953.406,3.915,10339,14.793
toucher,0.582,10958.710,3.991,10274,14.788
toucher,0.622,10963.915,3.864,10286,14.783
toucher,0.599,10968.999,3.805,10243,14.778
toucher,0.584,10974.171,3.878,10265,14.773
toucher,0.587,10979.366,3.909,10252,14.770
toucher,0.591,10984.581,3.889,10277,14.766
toucher,0.603,10989.901,3.956,10305,14.760
toucher,0.585,10995.107,3.889,10241,14.752
toucher,0.594,11000.218,3.793,10267,14.750
toucher,0.584,11005.334,3.814,10289,14.751
